Date of Bleed,Tag trimmed,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),0,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),0
8/18/16,14418-0-TX18,6/12/16,8.52,0.85,7.04,0.56,,8.26,12.3,35.8,43.3,14.9,34.4,16.6,908,4.9,Former choline (-) diet 
8/18/16,14422-0-TX18,6/11/16,11.5,2,8.75,0.73,,9.84,14.3,42,42.7,14.5,34,17.7,1176,4.7,Former choline (-) diet 
8/18/16,14424-0-TX18,6/11/16,10.26,1.64,8.09,0.51,,9.67,14.2,40.9,42.3,14.7,34.7,17.5,1145,4.8,Former choline (-) diet 
8/18/16,14425-0-TX18,6/11/16,9.16,1.59,6.99,0.53,,8.63,12.2,37.4,43.3,14.1,32.6,15.7,868,5.2,Former choline (-) diet 
8/18/16,14428-0-TX18,6/12/16,4.22,1.19,2.57,0.4,,7.16,11.4,33.7,47.1,15.9,33.8,22.9,1054,5,Former choline (-) diet 
8/18/16,14435-0-TX18,7/9/16,12.54,1.79,10.12,0.62,,8.75,13.2,40.9,46.7,15.1,32.3,17.1,1069,4.7,Former choline (-) diet 
8/18/16,14436-0-TX18,7/9/16,9.56,1.3,7.72,0.52,,10.02,15.1,47.6,47.5,15.1,31.7,21.1,1011,4.5,Former choline (-) diet 
8/18/16,14438-0-TX18,7/13/16,6.7,0.57,5.65,0.42,,7.47,10.4,33.5,44.8,13.9,31,18.7,728,6.1,Former choline (-) diet 
8/18/16,14439-0-TX18,7/13/16,11.68,1.36,9.51,0.75,,8.49,12.2,38.5,45.3,14.4,31.7,18.9,1554,5.7,Former choline (-) diet 
8/18/16,14440-0-TX18,7/13/16,12.74,1.94,10.13,0.57,,9.28,13.8,41.7,44.9,14.9,33.1,20,1328,5.7,Former choline (-) diet 
8/18/16,14441-0-TX18,7/13/16,11.32,1.63,8.76,0.88,,8.84,12.1,38.8,43.9,13.7,31.2,19.6,1448,5.2,Former choline (-) diet 
8/18/16,14442-0-TX18,7/15/16,8.26,0.92,6.85,0.48,,10.24,14.3,46.2,45.1,14,31,21.3,1339,4.8,Former choline (-) diet 
8/18/16,14443-0-TX18,7/15/16,6.52,0.6,5.4,0.51,,9.18,10.9,42.4,46.2,11.9,25.7,21.8,953,4.8,Former choline (-) diet 
8/18/16,14444-0-TX18,7/15/16,8.4,0.8,7.12,0.46,,9.08,12.9,42.4,46.7,14.2,30.4,20.4,1265,5.1,Former choline (-) diet 
8/18/16,14459-0-TX18,7/17/16,9.96,1.27,8.18,0.49,,8.4,13.1,41.2,49,15.6,31.8,19.5,924,4.8,Former choline (-) diet 
8/18/16,14460-0-TX18,7/17/16,9.2,1.13,7.46,0.53,,6.99,11,33.6,48,15.7,32.7,21,961,5.2,Former choline (-) diet 
8/18/16,14461-0-TX18,7/17/16,8.52,1.05,6.85,0.55,,8.13,11.8,40.2,49.4,14.5,29.4,21.9,927,5.3,Former choline (-) diet 
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),Notes
8/19/16,12893-0-TX18,8/26/15,6.02,0.84,4.52,0.47,,10.31,9.7,46,44.6,9.4,21.1,18.9,1248,5.8,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,13234-0-TX18,10/24/15,9.88,1.24,8.05,0.57,,14.89,12.8,67.2,45.1,8.6,19,21.8,2238,5.1,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,13235-0-TX18,10/24/15,10.66,1.48,8.26,0.9,,8.85,13.4,38.7,43.7,15.1,34.6,18.8,1446,4.9,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,13236-0-TX18,10/24/15,10.5,1.64,8.09,0.74,,8.54,12.3,37.3,43.7,14.4,33,18.9,1103,5,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,13343-0-TX18,11/6/15,6.38,0.83,4.94,0.5,,8.73,10,38.8,44.5,11.5,25.8,20.9,885,5.8,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,13553-0-TX18,12/1/15,8.14,1.08,6.5,0.53,,8.67,12.7,36.7,42.3,14.6,34.6,17.5,1380,5.2,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,13554-0-TX18,12/1/15,10.96,1.57,8.63,0.7,,9.31,13.8,39.4,42.3,14.8,35,17.5,1169,4.9,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,13632-0-TX18,12/12/15,10.52,2.74,7.17,0.58,,9.51,14,42.2,44.4,14.7,33.2,19.8,1411,4.7,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,13933-0-TX18,2/14/16,12.18,1.84,9.21,1.11,,9.51,14.1,39.6,41.6,14.8,35.6,18.2,1354,4.7,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,13934-0-TX18,2/14/16,10.04,1.95,7.22,0.82,,9.34,13.8,39.2,42,14.8,35.2,18.1,1404,5,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,13935-0-TX18,2/14/16,11.4,2.37,8.1,0.59,,8.89,13,37.5,42.2,14.6,34.7,17.1,1001,5.5,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,13936-0-TX18,2/14/16,13.44,2.07,10.34,0.96,,9.87,14.7,42,42.6,14.9,35,18.3,1235,5,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14132-0-TX18,4/3/16,9.36,1.16,7.46,0.7,,9.13,13.2,40.4,44.3,14.5,32.7,17.2,1087,4.9,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14133-0-TX18,4/3/16,8.54,1.01,6.8,0.68,,7.94,12.1,33.8,42.6,15.2,35.8,17.3,692,5.1,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14134-0-TX18,4/3/16,12.02,1.65,9.53,0.8,,9.89,14.6,41.9,42.4,14.8,34.8,16.9,1106,4.9,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14183-0-TX18,4/19/16,6.74,1.39,4.76,0.39,,7.61,11.1,33.3,43.7,14.6,33.3,16.4,578,5.8,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14184-0-TX18,4/19/16,6.22,1.02,4.73,0.32,,7.78,11,33.9,43.6,14.1,32.4,16.9,515,5.4,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14186-0-TX18,4/19/16,10.64,1.94,8.53,0.16,,9.73,16.1,43.1,44.3,16.5,37.4,17.2,993,4.9,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14350-0-TX18,5/13/16,9.12,2.36,6.45,0.25,,9.6,15.5,47.9,49.9,16.1,32.4,18.1,981,5.3,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14351-0-TX18,5/13/16,12.48,2.88,9.12,0.38,,9.29,13.9,43.4,46.7,15,32,16.3,1222,5.3,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14352-0-TX18,5/13/16,16.36,5.06,10.94,0.32,,10.04,15.4,45.4,45.2,15.3,33.9,17.6,1359,4.9,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14387-0-TX18,5/30/16,10.44,2.22,7.71,0.44,,8.74,13,38.8,44.4,14.9,33.5,17.7,933,5.2,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14388-0-TX18,5/30/16,6.1,2.91,2.82,0.35,,9.38,13.8,40.1,42.8,14.7,34.4,17.7,1007,5,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14389-0-TX18,5/30/16,8.78,1.21,6.74,0.71,,7.27,10.6,32.4,44.5,14.6,32.7,17.2,731,5.9,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14390-0-TX18,5/30/16,8.62,1.87,6.09,0.47,,7.1,10.9,30.7,43.2,15.4,35.5,17.2,782,5.5,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14410-0-TX18,6/3/16,10.98,1.91,8.62,0.44,,10.18,15.3,44,43.2,15,34.8,17.6,1154,4.7,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14411-0-TX18,6/3/16,11.78,2,9.31,0.43,,10.2,16,50.7,49.7,15.7,31.6,19.4,1138,4.8,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14412-0-TX18,6/3/16,10.72,2.06,8.19,0.43,,9.51,15.1,42.6,44.8,15.9,35.4,17.4,1260,5.2,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14437-0-TX18,7/15/16,9.56,0.98,7.85,0.7,,8.32,13.4,40.9,49.2,16.1,32.8,18.3,1226,5.8,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14445-0-TX18,7/13/16,7.84,0.46,6.87,0.5,,10.52,16.5,50,47.5,15.7,33,20.5,1566,5.4,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14446-0-TX18,7/13/16,12.2,2.03,9.09,1.06,,7.18,11.6,37,51.5,16.2,31.4,18.2,1426,5.3,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14447-0-TX18,7/13/16,10.3,1.48,7.99,0.79,,8.52,13.6,40.6,47.7,16,33.5,19.3,1144,5,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14448-0-TX18,7/13/16,7.12,0.95,5.51,0.58,,6.26,9.8,29.6,47.3,15.7,33.1,19.1,804,5.9,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14449-0-TX18,7/13/16,12.08,1.84,9.53,0.69,,8.9,13.3,41.2,46.3,14.9,32.3,21.6,1383,4.9,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14456-0-TX18,7/17/16,8.08,1.14,6.4,0.53,,8.49,13,39.3,46.3,15.3,33.1,21.6,777,5,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14457-0-TX18,7/17/16,7,0.48,6.04,0.45,,8.62,10.6,41.1,47.7,12.3,25.8,21.8,1550,5.2,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,14458-0-TX18,7/17/16,6.86,0.88,5.56,0.39,,7.33,11.3,36.4,49.6,15.4,31,23.8,898,5.3,huHIP1/huHIP1 bleeds for mice on normal chow diet
8/19/16,19597-0-TX25,3/8/16,7.24,1.73,5.25,0.26,,8.83,15.6,43.9,49.7,17.7,35.5,18.9,1148,5.5,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,19672-0-TX25,3/12/16,7.86,1.06,6.5,0.29,,9.67,14.8,44.5,46,15.3,33.3,17.7,1118,5.1,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,19673-0-TX25,3/12/16,7.9,1.26,6.4,0.23,,9.53,15,43.9,46.1,15.7,34.2,19.5,1098,4.9,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,19821-0-TX25,4/3/16,4.46,0.71,3.42,0.31,,8.12,11.4,39.8,49,14,28.6,19.3,1030,4.8,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,19986-0-TX25,4/26/16,9.46,1.28,7.76,0.41,,9.81,14.9,46.3,47.2,15.2,32.2,17,1183,4.8,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,19987-0-TX25,4/26/16,7.94,1.2,6.27,0.46,,9.23,14.8,43.5,47.1,16,34,18.7,952,4.5,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,19988-0-TX25,4/26/16,7.68,1.29,5.77,0.54,,9.2,14.7,42,45.7,16,35,17.1,935,5.1,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,19993-0-TX25,4/21/16,8.12,1.17,6.24,0.56,,8.73,13.7,38.1,43.6,15.7,36,17.4,1022,4.9,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,20122-0-TX25,5/14/16,8.74,1.54,6.56,0.62,,8.95,14.8,40.1,44.8,16.5,36.9,18.3,1098,4.7,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,20123-0-TX25,5/14/16,9.42,1.35,7.39,0.66,,8.7,14.6,41.8,48,16.8,34.9,18.8,1295,4.4,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,20275-0-TX16,5/28/16,10.44,1.41,8.12,0.89,,9.64,14.5,43.6,45.2,15,33.3,19.5,971,4.6,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,20276-0-TX16,5/28/16,1.74,0.37,1.15,0.21,,6.66,11.8,37.2,55.9,17.7,31.7,17.6,758,4.9,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,20277-0-TX16,5/28/16,1.92,0.28,1.4,0.22,,6.21,11.3,36.4,58.6,18.2,31,18.2,1232,4.5,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,20278-0-TX16,5/28/16,10.82,1.74,8.4,0.67,,10.02,15.2,45.4,45.3,15.2,33.5,17.6,1043,4.4,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,20279-0-TX16,5/28/16,13,1.26,11.04,0.69,,8.08,13.2,36.8,45.5,16.3,35.9,17.5,1562,5,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,20280-0-TX16,6/1/16,10.92,0.8,9.51,0.57,,7.88,13.1,37.7,47.9,16.6,34.7,18.8,1252,4.8,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,20281-0-TX16,6/1/16,7.9,0.56,6.95,0.38,,7.49,12.4,38.5,51.4,16.6,32.2,18.7,1200,4.1,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,20281-0-TX16,6/1/16,7.9,0.56,6.95,0.38,,7.49,12.4,38.5,51.4,16.6,32.2,18.7,1200,4.1,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,20282-0-TX16,6/1/16,1.98,0.43,1.34,0.21,,6.32,12.3,38.6,61.1,19.5,31.9,18.7,923,4.6,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,20283-0-TX16,6/1/16,4.94,0.16,4.62,0.15,,4.75,7.7,22.8,48,16.2,33.8,16.9,940,4.4,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,20284-0-TX16,6/1/16,1.1,0.13,0.85,0.12,,5.44,10.6,32.2,59.1,19.5,32.9,20.4,785,5.1,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,20289-0-TX16,5/27/16,4.04,0.35,3.47,0.21,,7.13,11.6,34.4,48.2,16.3,33.7,18.8,643,4.8,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,20291-0-TX16,5/27/16,9.02,1.5,7.07,0.44,,8.9,15,43.9,49.3,16.9,34.2,18.7,1178,4.6,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,20293-0-TX25,5/27/16,7.7,1.03,6.22,0.44,,8.92,13.9,44.8,50.2,15.6,31,17.5,1279,4.7,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,20294-0-TX25,5/27/16,6.94,0.45,6.02,0.46,,7.62,12.6,35.9,47.1,16.5,35.1,20.3,1058,4.7,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,20314-0-TX16,5/29/16,11,1.63,8.69,0.51,,9,13.8,42.3,47,15.3,32.6,18.7,999,5.6,Alum/OVA Experiment - cohort 3 - Day 1 bleeds
8/19/16,20500,6/25/16,6.4,0.86,5.22,0.3,,7.93,13,40.2,50.7,16.4,32.3,16.5,837,4.6,MAT720C
8/19/16,20501,6/25/16,8.06,1.24,6.46,0.35,,9.13,14.6,44,48.2,16,33.2,19.3,883,4.4,MAT720C
8/19/16,20502,6/25/16,7.9,1.38,6.23,0.27,,8.7,14.2,39.3,45.2,16.3,36.1,16.4,1025,4.5,MAT720C
8/19/16,20503,6/25/16,7.16,0.75,6.04,0.37,,8.78,13.9,40.4,46,15.8,34.4,17.4,904,4.5,MAT720C
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),Notes
8/22/16,19941-1-TX15,2/18/16,2.02,0.26,1.51,0.19,,6.49,9.8,27.5,42.4,15.1,35.6,18.5,383,5.6,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19942-1-TX15,2/18/16,3.9,0.35,3.24,0.3,,8.19,12.9,36.3,44.3,15.8,35.5,19.9,1022,5,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19943-1-TX15,2/18/16,7.76,1.01,5.93,0.66,,9.7,14,40.9,42.2,14.4,34.2,19.4,874,4.8,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19944-1-TX15,2/18/16,7.24,0.9,5.68,0.64,,8.09,12.7,36,44.5,15.7,35.3,20.7,1154,4.8,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19945-1-TX15,2/18/16,5.28,0.58,4.37,0.27,,8.5,12.2,35.9,42.2,14.4,34,19.4,713,5.5,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19946-1-TX15,2/18/16,3.76,0.4,2.96,0.35,,7.33,11.5,31.3,42.7,15.7,36.7,19.8,678,5.6,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19947-1-TX15,2/18/16,7.96,0.75,6.85,0.33,,8.06,11.3,34.3,42.5,14,32.9,18.9,742,6,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19948-1-TX15,2/18/16,4.4,0.35,3.68,0.32,,6.64,9.4,28.4,42.8,14.2,33.1,21.6,326,5.6,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19949-1-TX15,2/18/16,10.34,1.15,8.66,0.48,,9.59,14.5,44.5,46.4,15.1,32.6,20.8,894,5.2,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19950-1-TX15,2/18/16,4.42,0.88,2.94,0.49,,8.21,12.3,36.5,44.5,15,33.7,19,661,5.9,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19951-1-TX15,2/18/16,6.4,0.95,4.92,0.48,,8.64,13.4,38.2,44.2,15.5,35.1,19.9,1006,5.3,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19952-1-TX15,2/18/16,4.34,0.94,2.66,0.33,,7.12,11.4,31,43.6,16,36.8,18.4,476,5.9,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19953-1-TX15,2/18/16,2.38,0.42,1.61,0.23,,6.61,10.2,29.4,44.5,15.4,34.7,19,319,5.6,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19954-1-TX15,2/18/16,8.56,1.28,6.71,0.56,,9.24,13.4,40.3,43.6,14.5,33.3,18.8,1417,4.6,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19955-1-TX15,2/18/16,6.98,0.94,5.4,0.6,,9.87,14.6,43.3,43.9,14.8,33.7,18.6,1222,4.8,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19956-1-TX15,2/18/16,3.9,0.46,2.99,0.29,,9.26,14.4,41.9,45.2,15.6,34.4,20.1,457,5.6,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19957-1-TX15,2/18/16,10.28,1.72,7.82,0.7,,9.29,13.2,38.8,41.8,14.2,34,20.6,1437,4.9,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19958-1-TX15,2/18/16,4.4,0.66,3.36,0.37,,9.94,15.6,44.6,44.9,15.7,35,19.6,1065,5.2,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19959-1-TX15,2/18/16,8.66,1.56,6.51,0.55,,9.19,13,37.5,40.8,14.1,34.7,18.7,1035,5,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19960-1-TX15,2/18/16,7.24,1.23,5.61,0.35,,9.43,14.2,41.4,43.9,15.1,34.3,19.2,810,5.2,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19961-1-TX15,2/18/16,3.8,0.55,2.78,0.46,,8.86,13.3,38.8,43.8,15,34.3,18.8,993,4.8,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19963-1-TX15,2/18/16,6,1.26,4.07,0.45,,8.74,13.2,38.1,43.6,15.1,34.6,17.8,823,6.3,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19965-1-TX15,2/18/16,5.18,0.47,4.38,0.26,,14.92,10.3,65.9,44.2,6.9,15.6,23.8,1683,6.7,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19966-1-TX15,2/18/16,7.98,1.51,6.01,0.4,,9.62,14.2,41.2,42.8,14.8,34.5,18.3,837,5.2,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19967-1-TX15,2/18/16,4.82,0.5,3.88,0.34,,6.56,9.7,27.9,42.5,14.8,34.8,18.5,397,6,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,19968-1-TX15,2/18/16,9.16,0.76,7.79,0.59,,9.57,13.1,38.8,40.5,13.7,33.8,18.3,753,4.8,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,control 1 ,-,8.44,1.36,6.47,0.5,,7.91,12.1,33.6,42.5,15.3,36,17.3,565,6.1,2¡-Transplants VR/+ - 16 week bleeds
8/22/16,control 2,1/0/00,10.22,1.35,7.92,0.86,,7.93,11.2,34.5,43.5,14.1,32.5,18.4,1421,5,2¡-Transplants VR/+ - 16 week bleeds
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),Notes
8/23/16,19526-1-TX24,2/22/16,3.5,0.38,2.89,0.21,,3.84,6.3,19.2,50.1,16.4,32.8,33.9,841,5.4,MRM bleeds PolyI:C Tx - Day 11
8/23/16,19864-1-TX24,4/8/16,2.9,0.08,2.67,0.15,,4.08,6.7,21.1,51.6,16.4,31.8,42.6,496,5.8,MRM bleeds PolyI:C Tx - Day 11
8/23/16,20242-1-TX24,5/24/16,9.56,1.1,7.74,0.67,,7.23,12.2,36.2,50.1,16.9,33.7,19.4,691,5.1,MRM bleeds PolyI:C Tx - Day 11
8/23/16,20243-1-TX24,5/24/16,5.68,0.09,5.4,0.19,,9.84,15.6,50.6,51.4,15.9,30.8,23.9,867,4.7,MRM bleeds PolyI:C Tx - Day 11
8/23/16,20244-1-TX24,5/24/16,0.5,0.03,0.44,0.02,,1.07,1.3,4.2,39.5,12.1,31,14.1,24,5.6,MRM bleeds PolyI:C Tx - Day 11
8/23/16,20439-1-TX24,6/18/16,9.28,0.38,8.45,0.45,,8.64,14.4,43.7,50.6,16.7,33,22.2,868,4.7,MRM bleeds PolyI:C Tx - Day 11
8/23/16,20440-1-TX24,6/18/16,7.54,0.56,6.55,0.43,,8.78,13.9,43.3,49.3,15.8,32.1,21.9,1277,4.8,MRM bleeds PolyI:C Tx - Day 11
8/23/16,20441-1-TX24,6/18/16,9.66,0.96,8.31,0.38,,8.9,15.2,51.4,57.7,17.1,29.6,19.1,1003,4.5,MRM bleeds PolyI:C Tx - Day 11
8/23/16,20475-1-TX24,6/19/16,1.66,0.01,1.63,0.02,,1.47,1.8,5.6,38.2,12.2,32.1,17.3,137,5.4,MRM bleeds PolyI:C Tx - Day 11
8/23/16,20476-1-TX24,6/19/16,1.08,0.01,1.04,0.03,,1.89,2.4,7.3,38.4,12.7,32.9,15.7,140,6,MRM bleeds PolyI:C Tx - Day 11
8/23/16,20477-1-TX24,6/19/16,6.48,0.44,5.51,0.52,,8.48,13.2,40.4,47.7,15.6,32.7,21.1,1049,4.8,MRM bleeds PolyI:C Tx - Day 11
8/23/16,20478-1-TX24,6/19/16,5.84,0.47,4.87,0.5,,8.63,13.6,41.3,47.8,15.8,32.9,21.3,775,4.6,MRM bleeds PolyI:C Tx - Day 11
8/23/16,20484-1-TX24,6/19/16,8,1.01,6.4,0.4,,13.8,13.8,67.3,48.8,10,20.5,21.2,1309,5.8,MRM bleeds PolyI:C Tx - Day 11
8/23/16,20485-1-TX24,6/19/16,3.28,0.07,3.11,0.1,,3.46,5.2,15.5,44.9,15,33.5,20.2,519,5.6,MRM bleeds PolyI:C Tx - Day 11
8/23/16,20486-1-TX24,6/19/16,10.06,0.92,8.65,0.47,,9.45,14.5,43.2,45.7,15.3,33.6,17.9,1076,4.7,MRM bleeds PolyI:C Tx - Day 11
8/23/16,20487-1-TX24,6/19/16,1.9,0.18,1.56,0.12,,3.23,4.4,13.8,42.8,13.6,31.9,17.6,206,6.2,MRM bleeds PolyI:C Tx - Day 11
8/23/16,20497-1-TX24,6/22/16,12.46,1.4,10.49,0.57,,9.84,14.9,41.5,42.2,15.1,35.9,21.4,842,4.7,MRM bleeds PolyI:C Tx - Day 11
8/23/16,20498-1-TX24,6/22/16,11.46,1.19,9.74,0.52,,9.67,15.3,46,47.6,15.8,33.3,17.2,1038,4.3,MRM bleeds PolyI:C Tx - Day 11
8/23/16,20499-1-TX24,6/22/16,13.96,3.32,9.84,0.76,,11.13,17.4,51.4,46.2,15.6,33.9,23.8,758,4.7,MRM bleeds PolyI:C Tx - Day 11
8/23/16,20506-1-TX24,6/25/16,7.3,0.51,6.34,0.42,,7.51,11.8,36.3,48.4,15.7,32.5,19.8,650,5.2,MRM bleeds PolyI:C Tx - Day 11
8/23/16,20507-1-TX24,6/25/16,0.28,0,0.28,0,,0.69,0.9,2.9,41.9,13,31,14.7,21,6,MRM bleeds PolyI:C Tx - Day 11
8/23/16,20508-1-TX24,6/25/16,3.32,0.19,2.91,0.19,,5.81,8.5,25.3,43.5,14.6,33.6,22.7,438,5.3,MRM bleeds PolyI:C Tx - Day 11
8/23/16,20675-1-TX24,7/10/16,9.32,0.81,8.01,0.47,,9.13,13.9,40.5,44.4,15.2,34.3,19.4,1025,5,Untreated controls
8/23/16,20676-1-TX24,7/10/16,8.94,0.72,7.55,0.66,,8.79,14.4,43.5,49.5,16.4,33.1,18.2,1096,4.4,Untreated controls
8/23/16,20677-1-TX24,7/10/16,9.26,1.16,7.56,0.52,,7.64,12.8,37.7,49.3,16.8,34,17.7,1017,5,Untreated controls
8/23/16,20678-1-TX24,7/10/16,8.7,0.98,7.13,0.58,,8.78,14.4,42.4,48.3,16.4,34,18.6,1092,4.6,Untreated controls
8/23/16,MAT702H (784),-,5.36,1.22,3.69,0.45,,8.24,13.1,39.4,47.8,15.9,33.2,20.8,1097,4.7,Ungenotyped mice part of Tx cohort - Day 11 bleeds
8/23/16,MAT702H (785),-,6.04,1.19,4.51,0.28,,8.92,13.7,44.1,49.4,15.4,31.1,22,830,5.3,Ungenotyped mice part of Tx cohort - Day 11 bleeds
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),Notes
8/24/16,19913-4-TX15,2/18/16,15.9,1.61,13.16,0.98,,8.91,13.4,37.4,42,15,35.8,18.6,945,5,NG - MRM Transplant bleeds - Untreated and Treated
8/24/16,19914-4-TX15,2/18/16,15.38,1.54,12.62,0.99,,8.56,13.2,36.6,42.8,15.4,36.1,18.7,840,6,NG - MRM Transplant bleeds - Untreated and Treated
8/24/16,19915-4-TX15,2/18/16,13.02,1.73,10.39,0.84,,9.32,13.7,41,44,14.7,33.4,18.6,1208,5.2,NG - MRM Transplant bleeds - Untreated and Treated
